class,comment_text
0.0,"We might think of God as ultimate goodness personified in the conscious quest of humankind. Everything that exists is caused. The universal agency cohering in all that is, is what we might sensibly understand as God. What is, is objective, but all conscious perception is subjective. Little by little the objective understandings behind all subjective knowledge may converge toward universal consciousness. The convergent consciousness corresponding to universal understanding/ dependency may be an ever refining and evolving sense of Godhead. Understanding of God is process, never completed. I like St. John Damascene's definition of God as """"a Sea of infinite understanding"""". Always meaningful and always applicable.
"
0.0,"Is that why bill was poking every broad in town? Hillbilly prob is boooooring under the sheets.
"
0.0,"You might want to mention what Canon Law and the documents of Vatican II say about adhering to a schism.
"
0.0,"As you probably know, they are relaunching """"The Gong Show"""" so maybe Fast Eddie thought this would raise his profile.  But as they may well be saying over in Beijing, """"Do not ask for whom the gong tolls, Eddie, it tolls for thee"""".  Before ponying up that $1500 cash-for-access in Toronto last year, maybe Eddie should have waited until this week's cash-for-access sting out in Surrey, BC.  It is a bargain at only $1000 a ticket to schmooze and ooze with The Clown Prince.  Interesting how the Liberals went apoplectic in 1985-90 at the prospect of the Tories """"selling us out"""" to the US through NAFTA but are thrilled with the prospect of selling us out to the communist government of China.  Election day is Monday, October 21st, 2019, folks.  Be there while you can still vote!
"
0.0,"Paging President Pence! President Pence, your 15 minutes are here! President Pence please stand up ...
"
1.0,"Do liberals think the average Canadian is stupid enough to not think this would happen?  As an average Canadian, I take great offence at this assumption.  Saudi Arabia is one of the few countries in the world that considers homosexuality a Capital offence.  I wonder if that thought ever makes it's way through the thick skull of our PM when he is gleefully marching in the various gay pride parades that occur across our country each year.
"
0.0,"Yes, single-payer would be the best system.  However, the opinion piece does not focus enough on the cost control issue.  The managing entity needs to sets firm universal limits on charges for medical service and maximum hourly compensation rates for medical providers.  The single-payer management entity needs also to control medical and nursing school output with the ability to commission new schools as needed to provide adequate supply.  Also, medical training should be subsidized heavily to attract a broader range of students, i.e. outside the rich class that goes into medicine not to heal but to become richer.  The medical industry with fight to death to prevent a revamping of the system, but such revamping is in the interest of all Americans.  Capitalism does not work in the case of a vital service and with constrained competition controlled by the industry itself.
"
0.0,"2000 years of great saints and theologians said that slavery was morally acceptable.
"
0.0,"Two words: Labor Laws
"
0.0,"What if you aren't around or capable of seeing that video?  Will it still matter?
"
0.0,"I'm not a Trump fan, but I do agree that at least parts of the media is the `enemy'.   I have been saying that for over 40 years.    Much of the `news' being broadcast in the USA is politicized viewpoints and not the actual news.  One proof of that is to ask oneself if there has been a difference, for example, in the `news' being broadcast from CNN `News' compared to Fox `News' on President Trump.    Of course, the answer is yes, and I think this is a good example of Fake News.   The Media needs to be held partly responsible for all the hatred and division in America.   In the very least, a `News' media outlet should be broadcasting only factual occurrences under the umbrella of `News'.    Currently, the credo of American journalism is to hold someone's feet to the fire, but this often leads to extreme pettiness and repetitive critical nagging behaviour from the Media.
"
0.0,"Monica, I doubt Hillary senses a vacuum at all.  She apparently still thinks she leads the party.  And in no small part due to the web of money and favors she's created, until she exits the stage, there really isn't room for others.   So it's less a vacuum, as it is a space that is locked up by one who refuses to yield.
"
0.0,"I low key had my job threatened for saying that I'm voting Trump.
"
0.0,"Fewer than half scored proficient. Sad. Pass through education with no accountability. Everyone graduates. The high school diplomas are not worth the paper they are printed on.
"
0.0,"They want to be kings and us their serfs!
"
1.0,"And then we would wipe them off the map.
"
0.0,"Screw NRA. They've thrown us under the bus one time too many. I see a definite drop in membership after this one, based on responses to their facebook posts. GOA is way better.
"
0.0,"should be made illegal to commute over 10km anways.  I friggin hated it when I had to drive 18km back in the day and that was all rural driving.  wasting our limited lifespan in traffic.  Should be like Vancouver where the further you get from the core, the worse the lifestyle is, the closer to the core the more desirable the lifestyle is.  Suburbanization in most NorthAm cities has been to rot the core and sprawl people into the endless mediocrity of suburbs, killing their brains and their bodies doing so
"
0.0,"Don't forget reagan. He got the ball rolling with tax cuts for the rich, which pushed the tax burden on the middle class and poor. Jobs going over seas as fast as the CEO's could get there Golden Parachute's and the worker's just got sr....  No wok just a few months of unemployment.
"
1.0,"To save Alaska, the progressive surcharge of ACES on oil company excessive profits has to be brought back. When oil was $100, with the surcharge, the oil companies paid to Alaska was $2 billion per year on excessive profits, now, when oil is $50, the companies should be paying $1 billion per year on reduced, excessive profits. The surcharge should be rolled-back for three years, so the oil companies owe Alaska $3 billion. Parnell, the GOP senate and the oil corporations are much worse than the Corrupt Bastards Club.
"
